1595918359 3
1596044716 105
1596565246 506
1596656692 1419
1596680841 1502
1596680975 1445
1596682086 1508
1596682138 1565
1596682165 1482
1596750132 1380
1596750468 1416
1596755014 1426
1596755254 1390
1596755355 1390
1596843936 1409
1596923769 1607
1597091102 1979
1597097582 2212
1597098738 2537
1597107199 16947
1597113850 16837
1597116229 16802
1597116284 16779
1597161844 17007
1597182997 17034
1597183635 17037
1597183685 17034
1597187886 17103
1597188529 17121
1597188650 17122
1597217129 17183
1597247342 17317
1597247406 17489
1597247661 17568
1597254130 17575
1597256661 17579
1597265088 17974
1597266400 18021
1597280617 18334
1597342117 18361
1597342174 18361
1597352209 18362
1597366025 18377
1597367017 18377
1597369611 18407
1597373504 18423
1597374083 18431
1597414867 19137
1597415541 19991
1597418185 20846
1597428130 20879
1597429840 20964
1597447926 21266
1597682498 21279
1597688041 22710
1597688937 22792
1597688956 22792
1597690377 22813
1597693485 22814
1597701807 22957
1597710004 23036
1597745928 140825
1597783445 141446
1597786958 142007
1597799495 142232
1597858434 142303
1597858747 142303
1597858763 142310
1597858974 142447
1597859888 142663
1597880183 142699
1597880849 142681
1597882854 142791
1597942705 142791
1597943081 143103
1597943126 143105
1597963310 143254
1597966586 143217
1597972332 143266
1597977099 143430
1598025626 143431
1598031312 143524
1598034415 143578
1598050069 143581
1598289631 143581
1598296290 143630
1598300639 144052
1598301724 144052
1598309358 144053
1598310204 144276
1598337134 144507
1598338184 144505
1598339677 144514
1598367772 144537
1598368135 144752
1598368280 144819
1598368382 144810
1598379648 144856
1598391589 145073
1598392738 145702
1598400311 145667
1598419418 145754
1598419455 145813
1598420659 145750
1598428774 145725
1598461369 145676
1598463108 145668
1598463848 145671
1598465072 145897
1598472959 147138
1598480248 147138
1598483258 147126
1598483521 147155
1598500958 147163
1598554069 147229
1598558397 147250
1598559258 147234
1598563959 147636
1598570740 147827
1598571981 147831
1598573683 147836
1598637574 147835
1598638639 147901
1598648100 148208
1598648586 148212
1598648691 148499
1598649435 148757
1598729405 148846
1598731026 148557
1598893186 148400
1598896825 148401
1598898647 148489
1598898669 148595
1598901168 148607
1598904006 148614
1598905417 148631
1598905636 148631
1598906980 150329
1598910126 150599
1598916466 150955
1598937565 151071
1598976228 151053
1598981098 151087
1598982155 151118
1598982844 151118
1598996687 151313
1599029973 151391
1599031642 151371
1599032190 151465
1599032525 151548
1599032582 151331
1599032935 151414
1599065015 151620
1599068066 151570
1599074477 152845
1599093667 152875
1599094682 152999
1599159104 153338
1599172746 153853
1599179501 154542
1599238286 154682
1599239478 154515
1599253130 154565
1599257806 154818
1599259294 154818
1599259363 154818
1599290943 154941
1599427857 154943
1599437700 155481
1599455177 155075
1599460337 155481
1599484851 155742
1599587119 155065
1599608733 155077
1599608821 155079
1599608870 155079
1599612206 155079
1599612455 155116
1599694607 155869
1599697891 155869
1599699054 156727
1599704027 156728
1599732846 156872
1599753427 156864
1599756452 156889
1599758446 156889
1599758460 156898
1599767759 156903
1599768066 156885
1599777154 156887
1599777403 156954
1599779612 157006
1599780618 157005
1599783479 157040
1599784096 157083
1599785143 157083
1599785725 157138
1599787655 158572
1599787691 158575
1599788299 158576
1599788695 158575
1599788703 158572
1599788724 158575
1599788742 157141
1599799238 157141
1599800151 157138
1599838188 157184
1599847069 157183
1599849021 157183
1599849497 157195
1599850171 157197
1599850642 157174
1599851102 157181
1599852862 157364
1599857193 157365
1599857541 157438
1599860472 157498
1599860482 157496
1599861163 157516
1599861767 157534
1599861777 157532
1599863459 158086
1599864120 158095
1599865517 158091
1599866263 158084
1599870796 158085
1599901644 158323
1599926525 158325
1599926579 158345
1599926662 158387
1599928623 158390
1599932723 158391
1599996045 158391
1600026641 158389
1600044975 158547
1600048660 158569
1600048708 158643
1600114564 158959
1600126928 158972
1600130645 159066
1600130733 159092
1600131524 159018
1600139401 159067
1600147312 159055
1600147329 159207
1600150860 159207
1600185409 159854
1600186569 159922
1600202087 160003
1600203491 159938
1600215243 160010
1600235556 160116
1600235613 160145
1600236179 160317
1600236967 160322
1600240570 160535
1600243440 160559
1600246917 160586
1600275429 160586
1600275443 160585
1600275452 160555
1600276773 160557
1600277049 160541
1600284960 160538
1600288542 160566
1600292360 160566
1600292622 160566
1600293135 160566
1600319977 160655
1600320766 160416
1600321023 160327
1600321739 160327
1600323018 160825
1600323637 160829
1600323681 160918
1600324202 160919
1600324740 160921
1600325049 160334
1600360115 160334
1600361847 160257
1600362147 160257
1600362210 160324
1600364292 160324
1600367038 161754
1600379445 161908
1600391887 161821
1600391904 161828
1600392341 161939
1600394107 164846
1600447995 164846
1600449478 163646
1600449971 163798
1600451315 163893
1600459883 164371
1600461312 164371
1600463542 164380
1600471106 164345
1600486869 164344
1600488351 164352
1600489514 164340
1600489573 164340
1600498297 164340
1600505902 164364
1600649009 164449
1600650610 164449
1600660521 164668
1600663059 164675
1600665102 164537
1600715823 164882
1600724571 164899
1600726525 164936
1600728171 164936
1600728655 164974
1600729696 164920
1600730332 164921
1600732205 164933
1600739177 164933
1600742690 164934
1600786576 162054
1600793653 162076
1600795143 162085
1600795438 162173
1600805818 162434
1600807069 162493
1600808248 162493
1600814025 162499
1600814086 162506
1600816860 162506
1600817085 162567
1600817726 162611
1600819619 162554
1600819644 162947
1600820939 162947
1600823404 162950
1600829698 163035
1600831534 163034
1600834230 163034
1600836583 163035
1600839337 163225
1600840304 163249
1600841837 163249
1600843771 163245
1600874629 163249
1600899875 163249
1600900348 163249
1600900380 163250
1600900438 163250
1600900673 163246
1600900760 171143
1600901632 171194
1600902526 171194
1600907174 171789
1600908163 171909
1600914004 171994
1600914133 171994
1600921484 171966
1600922053 172022
1600924011 172032
1600925938 172034
1600972676 172232
1600985505 172238
1600987093 172263
1600992121 172544
1600995366 172544
1600995413 172547
1601072857 172754
1601312400 172754
1601313640 172755
1601322187 172825
1601326212 172961
1601326223 172961
1601485549 172967
1601500129 173137
1601508947 173137
1601626567 173202
1601656446 173205
1601658808 174084
1601663119 174084
1601678299 174103
1601913517 174179
1601925290 174221
1601954234 174221
1601978579 174215
1602000333 174355
1602013548 174401
1602015607 174408
1602023373 174444
1602025881 173481
1602026067 173481
1602026492 173278
1602026702 173594
1602027136 173120
1602027511 173250
1602027888 173278
1602027951 173363
1602028364 173363
1602094734 173375
1602094756 173375
1602094904 174615
1602109476 174513
1602111466 174510
1602116463 174863
1602116659 174864
1602151003 174920
1602178743 175164
1602179132 175164
1602189845 175304
1602190338 175942
1602202279 176007
1602217053 175979
1602225350 176015
1602258323 176088
1602260921 176091
1602262532 176093
1602274484 176094
1602274529 176260
1602277329 176262
1602278238 175997
1602278473 176512
1602521087 176514
1602522438 176577
1602522871 176601
1602524556 177802
1602565587 178143
1602571673 178143
1602584592 178808
1602605520 178792
1602609156 178976
1602610834 179393
1602611642 179637
1602614906 179647
1602614924 179652
1602615232 180463
1602630710 181374
1602641437 181373
1602697203 181547
1602698387 181168
1602699530 181281
1602701274 181281
1602702855 189519
1602709819 189476
1602711007 189467
1602711067 189424
1602721047 189415
1602730466 189361
1602778108 189361
1602786581 189349
1602807224 189387
1602864597 189421
1602869562 189423
1602870968 189750
1602882307 189760
1602883285 189726
1602889079 183910
1602892531 184069
1602895599 184264
1602899128 184261
1602916888 184577
1602958165 184818
1602981274 184818
1602996908 184765
1602997486 184786
1603126520 185775
1603128182 185798
1603129372 185853
