1616723065 773158 0 0 0
1616723432 773160 0 0 0
1616723682 773162 0 0 0
1616723756 773173 0 0 0
1616739060 773282 0 0 0
1616739156 773283 0 0 0
1616739601 773297 0 0 0
1616739694 773297 0 0 0
1617258543 779335 0 0 0
1617258622 779336 0 0 0
1617261913 779462 0 0 0
1617262594 779462 0 0 0
1617262664 779462 0 0 0
1617868307 786024 0 0 0
1617868359 786024 0 0 0
1618205443 790041 0 0 0
1618402926 796514 0 0 0
1618485516 797027 0 0 0
1618486747 797027 0 0 0
1618542117 797100 0 0 0
1618543342 797100 0 0 0
1618914127 798311 0 0 0
1619084119 798414 0 0 0
1619084475 798414 0 0 0
1619173510 799779 0 0 0
1619173556 799779 0 0 0
1619174225 799805 0 0 0
1619322477 799849 0 0 0
1619322516 799849 0 0 0
1619354090 799948 0 0 0
1619432463 800012 0 0 0
1619432504 800012 0 0 0
1619527655 800100 0 0 0
1619527711 800100 0 0 0
1619746521 800438 0 0 0
1619746568 800438 0 0 0
1619778996 800696 0 0 0
1620379633 800817 0 0 0
1620460245 800957 0 0 0
1620460309 800957 0 0 0
1620460324 800957 0 0 0
1620783757 801093 0 0 0
1620783781 801093 0 0 0
1620872225 801215 0 0 0
1620872255 801215 0 0 0
1621233132 801416 0 0 0
1621329198 801503 0 0 0
1621329499 801503 0 0 0
1621504044 801857 0 0 0
1622097156 802199 0 0 0
1622538342 802291 0 0 0
1622548102 802293 0 0 0
1622606189 802325 0 0 0
1622606209 802326 0 0 0
1622606337 802330 0 0 0
1622621671 802331 0 0 0
1623048318 802440 0 0 0
1623149290 802517 0 0 0
1623379405 802518 0 0 0
1623393403 802669 0 0 0
1623401271 802850 0 0 0
1623405690 802898 0 0 0
1623405771 802898 0 0 0
1623744037 803047 0 0 0
1623744865 803076 0 0 0
1623831259 803106 0 0 0
1623917285 803109 0 0 0
1624259954 803132 0 0 0
1624275266 803136 0 0 0
1624275530 803136 0 0 0
1624275560 803136 0 0 0
1624327001 803137 0 0 0
1624327090 803137 0 0 0
1624327138 803137 0 0 0
1624418134 803161 0 0 0
1624418177 803161 0 0 0
1624434006 803219 0 0 0
1624504786 803234 0 0 0
1624504819 803234 0 0 0
1624530060 803640 0 0 0
1624530129 803640 0 0 0
1624599684 803643 0 0 0
1624599710 803643 0 0 0
1624693850 803645 0 0 0
1624693878 803645 0 0 0
1624705046 804556 0 0 0
1624862449 804601 0 0 0
1624864919 804623 0 0 0
1624878584 804626 0 0 0
1624937357 804709 0 0 0
1624948572 804807 0 0 0
1625045077 809387 0 0 0
1625049574 809953 0 0 0
1625049701 809953 0 0 0
1625210836 811205 0 0 0
1625214793 811208 0 0 0
1625220925 811212 0 0 0
1625221020 811212 0 0 0
1625221048 811212 0 0 0
1625221127 811212 0 0 0
1625221171 811212 0 0 0
1625221195 811212 0 0 0
1625628204 811988 0 0 0
1625628247 811988 0 0 0
1625642663 811988 0 0 0
1625820336 812056 0 0 0
1625820538 812056 0 0 0
1625826484 812062 0 0 0
1625826607 812067 0 0 0
1625826635 812067 0 0 0
1625829984 812069 0 0 0
1625889848 812113 0 0 0
1625904613 812117 0 0 0
1625905304 812117 0 0 0
1625906541 812127 0 0 0
1625906580 812127 0 0 0
1625908303 812128 0 0 0
1625908495 812129 0 0 0
1626069441 812132 0 0 0
1626069472 812132 0 0 0
1626070030 812133 0 0 0
1626070055 812133 0 0 0
1626075968 812153 0 0 0
1626076018 812153 0 0 0
1626076313 812153 0 0 0
1626077707 812192 0 0 0
1626077739 812192 0 0 0
1626081903 812197 0 0 0
1626082292 812197 0 0 0
1626147680 812198 0 0 0
1626147740 812198 0 0 0
1626160756 812201 0 0 0
1626160778 812201 0 0 0
1626171447 812289 0 0 0
1626171476 812289 0 0 0
1626227969 812292 0 0 0
1626250518 812292 0 0 0
1626250953 812292 0 0 0
1626680528 812292 0 36 0
1626680551 812292 0 36 0
1626743789 812292 0 58 0
1626743823 812292 0 58 0
1626763780 812292 0 59 0
1626764099 812292 0 59 0
1626764203 812292 0 59 0
1626857343 812292 0 59 0
1627034241 812292 0 60 0
1627034265 812292 0 60 0
1627458243 814487 0 60 0
1627458277 814487 0 60 0
1627538961 814682 0 60 0
1627540387 814708 0 60 0
1627609217 814709 0 60 0
1627615785 814780 0 60 0
1627868834 814963 0 60 0
1628143531 814966 0 60 0
1628143556 814966 0 60 0
1628154767 814971 0 60 0
1628154796 814971 0 60 0
1628301505 815106 0 60 0
1628593416 815189 0 60 0
1628593481 815189 0 60 0
1628649559 815199 0 60 0
1628649603 815199 0 60 0
1628674765 815201 0 60 0
1628733368 815201 0 60 0
1629789248 815219 0 60 0
1629789378 815219 0 60 0
1629789429 815219 18 60 0
1629792907 815244 18 60 0
1629793038 815244 18 60 0
1629793130 815244 18 60 0
1629803603 815396 18 60 0
1629805721 815396 18 60 0
1629805775 815396 18 60 0
1629878459 815480 18 60 0
1629879211 815480 18 60 0
1629879249 815480 18 60 0
1629982865 815482 18 60 0
1630028746 815482 18 60 0
1630028806 815482 18 60 0
1630031420 815482 18 60 0
1630033160 815491 18 60 0
1630033312 815491 18 60 0
1630034335 815491 18 60 0
1631591759 815645 18 60 0
1631592106 815646 18 60 0
1631592172 815647 18 60 0
1631592313 815647 18 60 0
1631592343 815647 18 60 0
1632647264 815647 18 60 0
1632647271 815647 18 60 0
1632647368 815647 18 60 0
1645440889 815794 18 60 0
1645440948 815794 18 60 0
1645497860 815794 18 60 0
1645670508 815807 18 60 0
1645670655 815807 18 60 0
1645672070 815807 18 60 0
1645672243 815807 18 60 0
1645685271 815814 18 60 0
1645685327 815814 18 60 0
1645685470 815815 18 60 0
1645686335 815817 18 60 0
1645686867 815817 18 60 0
1645699715 815817 18 60 0
1645700170 815817 18 60 0
1646650752 848316 18 60 0
1646650919 848316 18 60 0
