1644388850 0 0 2
1644389014 0 27840 2
1644572042 0 27981 2
1644572172 0 27981 2
1644572206 0 27981 2
1644906851 0 27993 2
1644906943 0 27993 2
1644906972 0 27993 2
1645495797 0 28000 2
1645496588 0 28000 2
1645514587 0 28000 2
1646391218 0 28305 2
1646641319 0 28407 2
1646648302 0 28407 2
1646728122 0 28407 2
1646819678 0 28414 2
1646823351 0 28414 2
1646878194 0 28414 2
1647569282 0 28414 2
1647831153 0 28418 2
1647831327 0 28418 2
1647919514 0 28418 2
1647920558 0 28418 2
1659946015 0 28500 2
1659946052 0 28502 2
1659946925 0 28504 2
1659947217 0 28504 2
1660551755 0 28504 2
1660705522 0 28504 2
1681267493 0 28507 2
1681267735 0 28510 2
1681267805 0 28510 2
1681268290 0 28511 2
1681364671 0 28511 2
1683702709 0 28511 2
